RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
62025,37,11214,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,268608,270516,272147,275298,277764,280035,281506,282522,284010,286256,288364,289891,291109,294169,297400,301059,304270,307492,311418,314649,317780,319451,322178,324931,328453,332764,327651,322189,,316749,318514,325484,332896,340189,342071,343619,344999,353040,364218,376480,385667,400629,413344,420306,420274,420784,424452,426233,430772,434856,438467,438982,443470,447151,454882,457213,466688,475422,486912,495642,498323,500884,507772,517757,526798,531806,539459,549689,560015,572504,577849,581345,582335,582965,576751,574715,575902,586033,589911,594917,586477,582689,571070,567465,561697,558193,559805,557460,558278,555236,554555,557017,553762,552357,551454,552571,557296,559933,565619,566411,566670,566325,564133,563151,562603,562288,562068,562848,561580,557536,553360,548871,544123,540080,536670,535588,532688,529881,528625,528661,532841,541501,545214,547568,548274,553705,562397,566609,570404,571163,572793,572381,571421,568928,575075,578673,581411,574749,568600,563935,564190,565767,567842,569974,571262,573445,573623,576261,577953,579285,579526,579214,580164,580930,586407,592756,600823,605267,606938,607835,609728,613876,615895,619145,626640,633864,639625,643374,648758,656729,664593,673993,681850,687874,691574,695402,699738,703897,706205,708434,711825,714020,716357,723295,732743,741590,747585,753310,762225,769068,776534,781042,784564,788027,792472,798405,801869,803339,804082,806953,808670,808913,809829,812370,818387,824766,832882,843691,854664,861872,869372,871842,879557,885443,893489,898044,896657,893324,888887,887505,889429,893324,896246,898108,899104,901658,904809,909836,912868,915435,915464,914081,912416,910186,913284,913646,912134,908189,903668,902809,902623,904090,905416,905889,904599,904301,904442,909234,917822,927209,935372,936730,937979,940861,946152,951729,952053,952516,953373,960591,965093,969985,971054,974672,978313,982811,987464,991826,996427,1001844,1006862,1011255
61639,39,10025,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974022,1986136,1979974,1946959,1898358,1858304,1886142,1941671,1979428,1980893,1965611,1965384,1953937,1935666,1936214,1947100,2007991,2116085,2184857,2198548,2181811,2179999,2174274,2174311,2158001,2152583,2100109,2085028,2098210,2099880,2073750,1972994,1896109,1827776,1823645,1809111,1843036,1843477,1846421,1798676,1764074,1730487,1704009,1696037,1650720,1623274,1582545,1609663,1626054,1651568,1673508,1702443,1747267,1779422,1772256,1743740,1749523,1780069,1807057,1800666,1792038,1800902,1783376,1778152,1761913,1765481,1791210,1815711,1853317,1880731,1877884,1871383,1850205,1849511,1834430,1811965,1782545,1772882,1743024,1737964,1727683,1741002,1770166,1804692,1821456,1833012,1842651,1878719,1884899,1871986,1862757,1861373,1872140,1886196,1890806,1917479,1917000,1928767,1903633,1904889,1900709,1909463,1886441,1879328,1880257,1902435,1898111,1895625,1874842,1881782,1884195,1907462,1909520,1911868,1927424,1957274,1991170,2014881,2034593,2052749,2061666,2063881,2076223,2084840,2096698,2102734,2105383,2118207,2119873,2123112,2120603,2119240,2115053,2103284,2112812,2115992,2135128,2120077,2110527,2083008,2066597,2059327,2049338,2041720,2033928,2025070,2024881,2009872,2005839,2002655,2006222,2005409,1981894,1959552,1942872,1947288,1958276,1969212,1975563,1968840,1950793,1925604,1914688,1904790,1905641,1903623,1903571,1898407,1897703,1887446,1893079,1891023,1904259,1906646,1923593,1939948,1935192,1912321,1889071,1878260,1885762,1884154,1932666,1966542,2011560,2012761,2015022,2012383,2027670,2056783,2099529,2129124,2141436,2154473,2151745,2171615
61796,41,10456,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,,,,,282386,283925,289914,293497,297814,300821,304415,306017,305588,303737,291837,277654,264200,261476,261739,261881,262413,263898,266507,268981,272159,274414,277026,277115,278782,280036,282836,284213,285976,288228,291309,294353,298740,301929,304573,303473,302900,297954,295938,292581,288303,282787,285003,294915,304773,308876,312047,316474,319399,323071,326815,333814,342815,353086,361048,364850,369602,374169,380193,381500,383551,385245,388470,391969,396708,402360,404297,406577,408754,414461,418499,421927,426637,431748,434591,436312,438059,440259,440955,439830,438764,439665,442910,445671,449645,453505,456320,458078,457806,463904,468251,472019,473516,474108,474910,473963,474577,473823,472076,471757,467938,465119,457872,450614,437579,423810,414128,407734,401747,396100,385889,376344,370433,375101,382198,385081,383734,384921,378829,367580,349760,336732,332022,330412,332117,329091,323315,315830,309713,307321,313840,324302,334810,338271,338692,339422,342049,344333,339498,333320,324881,323963,320267,319108,318270,316425,313821,309621,309517,305552,307726,310740,317932,314555,311902,314151,319504,326988,328247,331808,332947,336574,338105,337339,334214,332240,332020,332424,334960,334709,337029,337905,339000,339393,339432,341582,345912,348931,348216,345689,345819,351182,357997,361174,361351,356993,358273,361984,363777,363126,361566,363883,365185,366248,366483,366371,366846,371533,375585,378566,380277,383936,384922,381436,382095,387177,394196,396844,395745,393006,390153,390110,396754,403457,412661,417145,425582,432746,439569,442916,444487,446758,448626,448738,449256,451360,452471,451643,446516,446247,446809,450698,450825,453326,457154,465696,482647,492423,497220,490919,488310,487748,484178,477838,471815,469611,470502,469963,470277,472251,475299,478216,477279,477008,476757,481205,484894,487138,489192,491699,497086,497877,496993,498375,501048,504754,503138,506467
61790,42,10314,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County,212122,213816,215079,217843,220427,223239,225938,227852,230108,232386,236111,238756,242007,244721,248012,250891,252496,255127,257528,261889,265024,268970,272328,276617,279763,282564,284412,286539,288820,291459,293961,296470,299017,302625,305817,308970,311710,314906,318289,321375,324928,328689,332526,337292,340314,343785,345775,349914,353927,358281,362263,366167,370498,374273,377643,380414,383451,387621,391728,396328,400711,405946,410704,415914,420030,424879,429554,434975,440727,446097,451384,455669,459509,463340,466447,468922,470438,472381,473699,475010,476430,477639,478279,478841,479958,479594,478748,477881,478475,477301,475573,473459,472129,470680,469242,467130,464663,463274,462096,461081,459704,457720,455387,452678,450539,447714,445230,443958,443023,441521,438625,437546,436949,436442,435616,433634,433802,433238,432822,431155,430799,430256,431174,431592,432170,432996,433372,434248,434509,434234,433586,431907,430170,428915,427128,425331,424889,423968,421940,417292,412878,410008,408460,407102,405415,404442,404285,404544,404284,404096,403171,402771,402626,401866,401040,400173,401025,401617,402991,405532,408434,410788,412839,415208,417923,420274,421828,422864,423231,424278,425741,427204,427306,426989,428304,430395,431729,431498,431791,433648,435860,437968,439919,441337,443047,444434,446725,448667,451194,452263,454023,455984,459623,463350,466569,469650,472705,476085,479205,482877,485798,490395,494783,499531,503269,506091,510066,514387,521006,527639,534793,540192,545295,550614,555924,560910,565934,571748,577789,582060,585375,587991,588550,588999,589686,592611,595454,596934,597444,596954,594451,590318,587024,585792,586018,585138,584065,583235,581061,579246,577801,577804,578224,579413,579949,582680,583888,587428,584414,584868,584830,589452,592512,595225,599010,600520,604689,608330,614626,620272,626979,633769,639374,645964,651901,659147,666862,675704,685398,691255,694496,694749
62030,44,11219,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,304606,306780,308382,312391,316260,320012,322441,324051,326546,328669,331767,334609,339622,344194,349264,353407,357082,360598,364080,368932,371768,373397,376221,380052,386307,392251,399376,404958,408717,411242,413558,423175,433073,443190,445665,448044,449839,460765,475208,491002,502668,511281,514460,507417,501887,502154,509847,514672,517935,517754,517887,517418,521326,525749,536028,541870,553217,561265,572363,582621,589165,598079,610964,624364,634682,639675,650988,666312,680667,695982,700145,705490,706314,710456,703773,702640,701825,715897,722750,732240,726661,724254,717122,712285,710303,703867,706906,701428,700711,694911,692211,694162,692025,693945,697286,703092,712000,717464,722656,720716,718977,718220,715608,712773,710884,708489,706019,704561,702742,698819,691633,681538,672289,664057,657467,655553,655615,655663,655402,656663,661785,669329,666973,665189,664046,669730,679059,683922,688415,687785,688333,684562,679984,675277,684806,695305,702713,698897,692964,688850,690072,693782,696335,699429,701692,700038,695108,694233,695710,696901,694315,693428,696389,701000,712368,719269,727600,731928,735061,736509,736957,740509,739856,743343,750938,760314,766682,774122,785265,800503,813273,826369,837083,846249,852979,857006,859883,862601,866826,873268,875332,875470,870121,873477,879079,887652,894970,901880,914399,923689,934510,946048,960919,970537,978851,988408,999743,1006878,1013668,1022446,1028213,1029500,1032006,1047031,1064837,1084305,1092191,1103692,1113994,1129048,1140576,1145535,1146602,1160887,1176347,1191439,1191978,1195065,1199073,1204630,1209806,1217832,1222530,1228858,1230814,1233786,1235576,1241813,1247614,1256945,1262431,1260383,1258311,1246362,1243214,1231820,1225403,1217729,1209088,1201685,1193144,1188969,1192624,1194898,1195805,1194806,1196323,1199351,1201016,1202319,1204264,1202707,1203182,1207518,1209262,1209767,1205541,1211384,1218318,1232828,1245451,1256112,1256819,1251340,1249890,1254969,1269880,1283628,1296120,1308726,1323916,1339610
62032,51,11221,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,255841,257694,258952,262205,264710,268031,270584,271959,274019,276208,280005,281344,283442,283415,288164,291193,295807,296370,298521,299352,302942,304514,306525,305614,310509,318599,318057,313123,,308012,309102,315755,321421,328322,329728,332546,333833,341528,352023,364219,373375,380827,386064,386435,387199,389723,395131,399767,408271,414448,419344,420153,424834,428330,433717,436446,446093,455643,468525,476601,477118,478795,486820,501107,513556,523495,535593,544062,549811,559073,564881,575732,582465,590221,587525,593026,601004,619620,628777,643314,645096,651389,654317,661117,670291,672019,682356,683342,687713,686229,689506,695438,691560,688078,685872,686578,689693,690366,694330,686970,677769,667450,658460,650080,640947,632331,626020,625564,623744,617728,606348,596613,590051,583682,576613,566279,557706,548046,544875,542864,542142,539997,531616,528018,524473,526548,527786,526400,526222,526290,526726,525953,523857,521403,524118,526981,529351,525877,522017,523255,525679,531504,536317,541468,544997,547357,549629,549255,549828,551496,557905,565183,573654,581853,589402,596761,602639,606313,606241,606299,613438,626573,641616,652417,667970,683847,705483,723135,745001,762362,778122,794563,814595,832940,844043,855890,868788,878912,884732,893368,904148,913403,924944,948552,973908,1000430,1021617,1042184,1061281,1074991,1085449,1093512,1093710,1099382,1097802,1102573,1106356,1115362,1123755,1126573,1127788,1131875,1137844,1143839,1146330,1147618,1152119,1155499,1166420,1172878,1178288,1178943,1187019,1199020,1206877,1210456,1211856,1219658,1224097,1231785,1233491,1244810,1256171,1272072,1270366,1264911,1257886,1254612,1249803,1250697,1255421,1260847,1260149,1255678,1256944,1251216,1249091,1243432,1235506,1233404,1235993,1242832,1251334,1265165,1286716,1296361,1293339,1281099,1249159,1222873,1204100,1211798,1221987,1233805,1245968,1251817,1253392,1255739,1261512,1273223,1288509,1306253,1324822,1337847,1353229,1364218,1378617,1390585,1395187,1405898,1413382,1431023
61798,58,10458,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,200795,201142,201594,202973,205175,207408,210380,211622,213514,212500,214071,215265,216776,217444,217823,219222,220417,221424,222629,222853,223178,223961,225050,225479,228359,231647,236177,238456,241032,244211,246696,248634,250099,252223,254983,257382,259178,260399,262057,264012,265204,261787,258659,261358,268150,275853,280361,285796,289141,293326,297349,304596,309329,313881,317832,322040,328535,334104,341846,345536,348370,349600,352295,355201,357255,361038,368180,374414,381416,387505,392032,397063,399112,404903,410033,415752,420427,423900,428970,435482,439737,440096,440639,444920,451334,453898,454903,457319,462366,467408,468759,468975,466024,465822,463673,463363,461881,459561,455084,449728,446833,446377,445029,441531,435863,433765,433697,433986,429738,422908,412800,402826,391913,386762,378896,374518,367701,369207,371584,376650,377499,378861,376570,372272,376701,378315,385106,381852,382172,378395,375358,369891,367617,369056,375600,374515,368561,362197,362353,361105,357492,353806,347612,344455,340504,340413,339929,341203,341352,340034,336583,336173,337466,337901,340189,343417,344497,339208,335243,337010,343289,345940,345205,345482,346910,352736,357127,357025,358068,358669,362326,362316,361702,359370,358047,356915,355466,350485,344200,339421,340756,342210,345423,349826,357432,367435,378240,384807,387070,384760,385678,389304,389302,389634,385855,389373,393754,401694,406689,409482,411509,413389,415126,415958,415491,418085,420736,425163,428104,431681,435273,438610,445503,448443,450248,448192,454017,457040,465836,470389,478161,481939,483718,490082,499009,507659,513117,514614,516345,519366,524395,530104,533697,535410,537147,537915,536511,537702,541629,550343,560972,569016,569511,567954,569522,578461,581184,581695,585456,593406,600205,601775,607615,614073,619871,618827,614023,610212,610320,614728,618418,623590,627807,632778,634804,638502,643959,650357,655775,658566,658814,661195
62045,67,11235,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,266901,268128,270315,274377,278619,282845,286088,288140,289816,292178,295158,297605,300166,305329,310345,315366,318992,322760,326935,330278,333970,337017,340098,342961,346815,352649,359387,364833,368237,370655,373199,382134,391254,400187,402823,404905,406583,415777,428085,441800,452020,464622,481159,491296,498051,500319,505320,507480,512511,517294,523761,525790,532379,536971,546246,550801,562805,573349,587515,598825,602585,604800,608204,617928,626672,634621,645340,658149,671407,685734,691821,697138,699259,700940,692316,690939,692116,708251,715015,724752,715599,711035,702350,700643,699440,693876,696072,690031,690096,684328,681362,680576,671625,667195,664904,666724,668698,667582,670265,665999,659793,653923,648197,644842,643044,641684,639161,637310,635115,630252,623034,615740,611790,605157,598415,590802,585709,579961,580441,581054,587783,593414,594512,593774,594034,600681,608145,610286,612910,612970,615740,615088,615915,613239,617955,621241,624939,621106,616789,613621,613984,614674,616340,620282,623148,625079,620746,617396,611571,609776,609568,611224,613206,615743,620349,623850,627619,631357,631980,631654,630050,629522,626612,627086,631434,637335,637528,637478,637262,643114,649014,655130,658424,658964,659814,659905,663309,666381,669793,672515,675137,677432,681456,688899,698471,705785,710610,712127,715244,720095,727778,735363,739222,741527,742562,747502,749696,750603,750308,751793,755389,757472,761883,764119,766947,768478,774365,780063,787102,791026,795976,800990,807628,818199,825339,832802,834893,838957,839921,844097,849797,856482,859301,858449,855099,851239,850983,854009,856173,858160,859722,860663,860344,861229,864832,867509,865075,862952,856359,852632,849819,851752,855102,856816,857283,856487,860601,867801,877216,881930,886985,889558,894460,898595,903806,912532,916078,919670,920457,927125,932933,936347,938316,938887,943633,947452,952061,954078,956770,964101,969340,975070
62034,68,11223,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,296245,297991,301095,305782,311416,315413,319084,320723,322802,326332,330777,335609,340539,346523,351941,357140,361202,365084,368212,372057,376180,380225,383692,386667,390837,397495,405228,411473,415195,418003,420637,430700,440645,450988,453480,455955,458124,469139,482825,497820,509172,519986,528228,524863,520474,515684,519759,521811,529189,532589,537154,535942,540495,542927,553017,558933,575599,589777,606494,617953,622463,626622,631387,641789,651774,660925,671232,684323,697712,712444,716521,721435,726357,734482,730983,729568,729242,744399,753859,765615,757700,755698,746173,744448,740184,735130,737081,731861,730475,723627,720176,720553,711786,705130,699370,698835,701819,703123,706628,703963,699280,695536,690566,688681,689794,691309,693102,696961,697185,692859,682726,674283,668558,663585,658121,651960,649168,646668,648685,650757,656936,666625,667236,666543,662467,667125,674810,679453,682521,682489,683071,681104,679393,675446,682754,687500,692095,686033,679543,676704,677724,679947,680577,682342,682727,683432,680730,680562,677819,677533,676960,679787,681236,683219,686607,690141,695360,700267,704723,709523,713374,718190,720383,724059,732431,740475,748825,753971,760949,768894,778227,789152,799014,807908,814111,819234,823552,826715,829383,832823,836659,838120,837214,843097,852111,860552,864200,867315,875035,886014,897801,907335,910823,913597,918298,925897,930117,931432,931501,934216,935243,934655,937399,945737,958230,969239,977940,986267,994123,999471,1006187,1009210,1015866,1023775,1032990,1039072,1043998,1048393,1053850,1056126,1062484,1069057,1075179,1078012,1075933,1076111,1076782,1080911,1082571,1085083,1085794,1083568,1080188,1069907,1064653,1057367,1056650,1053144,1050517,1047763,1048783,1049586,1054416,1058083,1059178,1058753,1064836,1075004,1088157,1092302,1095656,1094233,1094889,1097101,1101091,1106125,1107795,1110847,1115115,1125950,1134320,1141881,1145262,1147622,1149961,1151811,1158753,1162736,1167054,1171763,1176331,1179420
62088,71,11377,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,305677,307506,309912,312379,314544,315930,319172,322579,325645,329471,333163,336386,338659,341371,344900,349808,354829,359963,364294,368122,371818,375349,379689,383995,387584,388540,379920,370897,,366415,369724,372600,375599,377966,380444,382491,385098,387684,389867,391388,392662,401368,410225,418125,417817,417588,418125,421974,426737,431482,434538,437816,442464,448425,453057,456811,464128,473118,484586,489704,494366,499520,508323,519014,529224,534412,542542,550109,559803,567619,572749,582686,589533,599266,606558,610530,614588,615411,619751,624254,630728,628230,618734,609837,607681,611656,619950,624097,630036,625727,623081,619841,620060,624768,626614,630111,631251,630819,627409,621434,613979,606039,599652,594910,589514,585935,580824,573586,565829,557767,552892,547619,542017,536583,531262,526673,522370,517732,519112,520891,523613,522527,521063,521130,523463,527459,529671,531094,533463,535639,535345,532781,531919,531703,531329,529946,528206,525516,523293,523215,524753,525248,523868,521877,521026,521943,523388,525727,524546,525874,526078,527423,528142,530839,535437,538687,539425,539337,541336,545469,551461,557779,563891,568333,570942,573056,576395,579861,585406,592317,597505,602441,603931,606092,607620,610687,616384,622201,631267,638213,641412,640185,640507,642016,643447,646890,651312,655941,657142,654884,652311,652561,658515,667084,674450,682893,693023,703243,711513,719118,729413,739358,746103,750788,755070,757725,758368,758502,763123,769866,777634,784026,785911,790141,793424,799001,800170,801370,803200,807666,813147,820517,827496,831017,831543,828769,829606,831373,834865,838134,839577,838238,834451,835471,835244,836090,832042,831049,830188,828963,830169,833302,836035,837695,835607,834199,838283,842336,848144,847371,852262,854867,856473,856402,855620,853079,852154,852990,856921,857629,861143,863945,866878,868789,872425,877985,883869,890609,896850,902550,904639,906386
62017,73,11206,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,170623,171696,172364,174749,176917,179150,180392,181655,184881,188402,191170,191139,192043,193631,199117,201854,204353,203091,203471,204620,206674,209619,212520,214960,219577,224547,230168,232856,234627,236560,237851,243028,247761,252217,252794,253447,255594,262923,271153,280708,285026,293703,300829,307428,311047,314754,321998,328601,337428,342801,346261,346449,351404,356431,367181,373506,385344,390593,397715,399480,395956,392132,392901,405710,420402,433085,440731,445920,450123,455999,462168,472803,484664,491275,487986,490420,495987,510690,516313,527105,527341,533776,535387,540622,545085,546257,557242,560109,567015,566951,573905,579995,575525,568556,563987,571523,581776,589784,591902,586117,582141,577749,573918,568543,566118,566911,565164,559466,552397,546252,539711,527821,515306,505509,500039,494666,490078,486338,486911,488483,488600,491094,482503,477718,468972,472007,472537,470986,468991,467804,466658,462840,457579,453693,459858,467007,477096,478141,481500,484498,491727,499073,506386,511314,514915,514529,512413,512915,513616,517057,524407,531670,543030,550755,558062,559767,558939,563317,566540,568865,573922,581606,594531,606281,622998,633342,647401,659934,676016,690770,711198,734017,750361,758193,761043,766545,776395,782105,785540,790729,802993,813558,818346,831407,850730,869175,878734,890785,905930,923530,933016,941234,946522,957575,960184,959767,959195,968127,975145,971820,962192,953737,955442,967496,985985,999383,1016931,1036237,1055968,1059610,1058288,1051316,1058325,1068002,1087040,1091956,1092086,1089210,1090933,1094538,1096269,1099651,1105586,1121321,1126980,1123886,1115752,1110658,1109666,1110296,1108658,1109485,1104691,1109256,1112808,1113621,1109941,1113441,1117747,1133640,1144524,1158148,1167198,1175758,1183119,1185738,1175469,1167728,1150982,1149488,1150957,1156502,1166259,1170701,1176616,1168341,1162218,1158397,1170898,1185705,1201682,1216226,1230534,1249189,1268933,1285555,1307753,1322182,1333370,1349851,1361618,1382285
61793,83,10453,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,220804,221263,223258,226631,229635,231658,233622,235608,237927,240565,243805,246339,245380,243770,243331,244234,243533,241660,238653,237793,235978,236158,235069,235512,236686,239025,240695,242014,244031,246492,248965,251510,253929,257136,259765,262145,263891,265794,267300,268353,268758,265221,262701,262071,266805,272243,276156,276619,273763,271708,273655,274698,273857,270720,270908,275189,280077,283732,285925,288019,290349,290936,291408,295443,300342,306015,311499,316549,322662,326605,327139,329424,335404,346006,356655,363545,370411,375345,380674,384661,385348,386585,390104,398312,404115,406106,407097,411968,419228,425595,428849,431757,434241,434358,433204,430625,426941,423506,416383,410991,407745,409392,409108,403088,395708,395384,402692,408965,410284,406201,401992,396074,387546,380581,372598,369152,366235,369681,373512,378101,378920,381149,373888,363233,359647,361228,369600,365029,362652,355973,352510,348422,349055,351744,362374,363823,362858,356152,356618,357678,356226,355118,349160,346607,341031,340938,339126,342108,344254,344646,340710,335915,333459,330751,336138,343031,348256,344343,339370,342472,346375,350148,348312,350429,356277,365062,370849,371550,371718,372218,371962,373241,374521,377067,377061,377385,373952,371425,367070,366759,367678,368972,365540,365332,366651,373658,382333,387062,391551,390459,393938,395279,392403,389461,389981,396739,404750,413643,417628,420145,420685,424926,426969,430322,433562,442098,447342,452803,452060,452121,450454,456667,471793,485439,493254,495504,504814,512048,523128,526590,534931,541742,550442,559175,567156,574017,578529,579897,579381,580325,584708,588646,591842,592117,593957,595390,591564,590036,589264,593482,605324,612208,617407,613037,615911,624390,631389,638288,644338,651535,652847,649102,650691,657850,666079,668483,665972,665840,666074,665792,664368,666298,670943,677116,682538,687252,692268,698720,706307,713592,714721,717675
